world_cup,release_date,usage,rank,points,team,team_key,source_url
2022,2022-10-06,pre_tournament_non_leaky,44,1464.39,Ecuador,ecuador,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,45,1460.14,Türkiye,turkiye,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,46,1448.85,Mali,mali,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,47,1448.77,Paraguay,paraguay,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,48,1443.06,Côte d'Ivoire,cote d'ivoire,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,49,1440.19,Republic of Ireland,republic of ireland,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,50,1439.89,Qatar,qatar,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,51,1437.78,Saudi Arabia,saudi arabia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,52,1437.6,Greece,greece,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,53,1434.68,Romania,romania,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,54,1432.25,Burkina Faso,burkina faso,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,55,1425.59,Slovakia,slovakia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,56,1405.6,Finland,finland,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,57,1404.37,Venezuela,venezuela,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,58,1403.51,Bosnia and Herzegovina,bosnia and herzegovina,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,59,1396.55,Northern Ireland,northern ireland,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,60,1393.28,Panama,panama,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,61,1393.0,Ghana,ghana,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,62,1384.41,Iceland,iceland,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,63,1384.04,Slovenia,slovenia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,64,1378.86,Jamaica,jamaica,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,65,1358.51,North Macedonia,north macedonia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,66,1354.11,Albania,albania,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,67,1349.59,South Africa,south africa,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,68,1343.01,Iraq,iraq,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,69,1341.03,Montenegro,montenegro,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,70,1337.57,United Arab Emirates,united arab emirates,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,71,1336.05,Cabo Verde,cabo verde,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,72,1335.36,Bulgaria,bulgaria,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,73,1333.92,Congo DR,congo dr,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,74,1330.51,El Salvador,el salvador,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,75,1320.29,Oman,oman,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,76,1316.55,Israel,israel,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,77,1309.98,Uzbekistan,uzbekistan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,78,1307.34,Georgia,georgia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,79,1305.06,China PR,china pr,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,80,1301.98,Honduras,honduras,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,81,1301.84,Gabon,gabon,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,82,1296.28,Bolivia,bolivia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,83,1290.47,Guinea,guinea,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,84,1289.99,Jordan,jordan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,85,1280.64,Bahrain,bahrain,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,86,1278.64,Curaçao,curacao,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,87,1269.07,Haiti,haiti,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,88,1267.41,Zambia,zambia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,89,1260.69,Uganda,uganda,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,90,1255.92,Syria,syria,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,91,1247.47,Benin,benin,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,92,1243.8,Luxembourg,luxembourg,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,93,1233.93,Armenia,armenia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,94,1233.72,Palestine,palestine,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,95,1230.22,Kyrgyz Republic,kyrgyz republic,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,96,1226.65,Vietnam,vietnam,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,97,1221.06,Belarus,belarus,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,98,1215.66,Equatorial Guinea,equatorial guinea,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,99,1211.71,Lebanon,lebanon,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,100,1208.79,Congo,congo,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,101,1202.26,Kenya,kenya,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,102,1200.74,Madagascar,madagascar,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,103,1197.58,Mauritania,mauritania,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,104,1195.29,Trinidad and Tobago,trinidad and tobago,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,105,1193.98,New Zealand,new zealand,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,106,1192.09,India,india,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,107,1187.01,Kosovo,kosovo,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,108,1185.7,Tajikistan,tajikistan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,109,1184.64,Estonia,estonia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,110,1183.82,Cyprus,cyprus,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,111,1174.92,Thailand,thailand,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,112,1169.96,Korea DPR,korea dpr,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,113,1166.63,Kazakhstan,kazakhstan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,114,1165.22,Mozambique,mozambique,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,115,1164.13,Namibia,namibia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,116,1160.71,Guinea-Bissau,guinea-bissau,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,117,1160.31,Sierra Leone,sierra leone,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,118,1156.7,Guatemala,guatemala,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,119,1155.9,Angola,angola,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,120,1154.25,Libya,libya,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,121,1152.8,Niger,niger,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,122,1147.17,Faroe Islands,faroe islands,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,123,1146.72,Azerbaijan,azerbaijan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,124,1144.97,Malawi,malawi,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,125,1138.56,Zimbabwe,zimbabwe,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,126,1137.47,The Gambia,the gambia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,127,1128.92,Togo,togo,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,128,1127.34,Sudan,sudan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,129,1123.18,Comoros,comoros,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,130,1119.89,Tanzania,tanzania,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,131,1117.01,Antigua and Barbuda,antigua and barbuda,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,132,1116.97,Central African Republic,central african republic,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,133,1115.13,Philippines,philippines,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,134,1114.21,Latvia,latvia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,135,1100.47,Turkmenistan,turkmenistan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,136,1095.7,Solomon Islands,solomon islands,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,137,1093.66,Rwanda,rwanda,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,138,1091.19,Ethiopia,ethiopia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,139,1077.3,Suriname,suriname,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,140,1076.91,St Kitts and Nevis,st kitts and nevis,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,141,1076.26,Burundi,burundi,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,142,1071.83,Nicaragua,nicaragua,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,143,1070.89,Eswatini,eswatini,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,144,1069.75,Lithuania,lithuania,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,145,1062.39,Hong Kong,hong kong,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,146,1062.32,Malaysia,malaysia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,147,1061.4,Lesotho,lesotho,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,148,1056.46,Botswana,botswana,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,149,1053.41,Kuwait,kuwait,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,150,1049.66,Liberia,liberia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,151,1035.2,Andorra,andorra,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,152,1033.9,Indonesia,indonesia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,153,1031.86,Dominican Republic,dominican republic,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,154,1026.09,Maldives,maldives,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,155,1023.52,Yemen,yemen,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,156,1023.04,Afghanistan,afghanistan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,157,1017.78,Chinese Taipei,chinese taipei,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,158,1007.89,Myanmar,myanmar,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,159,1007.46,Papua New Guinea,papua new guinea,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,160,1003.5,Singapore,singapore,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,161,995.58,New Caledonia,new caledonia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,162,995.11,Tahiti,tahiti,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,163,989.43,Fiji,fiji,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,164,985.62,Vanuatu,vanuatu,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,165,983.99,South Sudan,south sudan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,166,982.27,Barbados,barbados,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,167,978.65,Cuba,cuba,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,168,977.92,Malta,malta,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,169,977.47,Bermuda,bermuda,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,170,974.32,Puerto Rico,puerto rico,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,171,968.74,Guyana,guyana,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,172,965.66,St Lucia,st lucia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,173,963.72,Grenada,grenada,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,174,961.23,Moldova,moldova,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,175,954.86,Nepal,nepal,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,176,950.88,Belize,belize,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,177,948.62,Cambodia,cambodia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,178,945.25,St Vincent and the Grenadines,st vincent and the grenadines,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,179,940.78,Montserrat,montserrat,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,180,932.02,Mauritius,mauritius,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,181,930.22,Chad,chad,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,182,922.1,Macau,macau,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,183,913.55,Mongolia,mongolia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,184,911.51,Dominica,dominica,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,185,910.96,Bhutan,bhutan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,186,908.18,São Tomé and Príncipe,sao tome and principe,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,187,905.51,Laos,laos,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,188,900.27,American Samoa,american samoa,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,189,899.33,Cook Islands,cook islands,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,190,898.41,Brunei Darussalam,brunei darussalam,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,191,894.26,Samoa,samoa,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,192,884.45,Bangladesh,bangladesh,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,193,875.05,Djibouti,djibouti,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,194,866.81,Pakistan,pakistan,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,195,865.72,Cayman Islands,cayman islands,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,196,862.39,Liechtenstein,liechtenstein,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,197,861.81,Tonga,tonga,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,198,860.06,Timor-Leste,timor-leste,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,199,859.56,Seychelles,seychelles,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,200,855.56,Eritrea,eritrea,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,201,855.37,Aruba,aruba,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,202,854.8,Bahamas,bahamas,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,203,854.72,Somalia,somalia,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,204,852.16,Gibraltar,gibraltar,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,205,838.33,Guam,guam,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,206,832.0,Turks and Caicos Islands,turks and caicos islands,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,207,825.25,Sri Lanka,sri lanka,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,208,823.97,US Virgin Islands,us virgin islands,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,209,809.32,British Virgin Islands,british virgin islands,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,210,790.74,Anguilla,anguilla,https://en.fifaranking.net/ranking/?d=2022-10-06
2022,2022-10-06,pre_tournament_non_leaky,211,762.22,San Marino,san marino,https://en.fifaranking.net/ranking/?d=2022-10-06
